id,uri,title,artists,year,rank,tempo,time_signature,duration_ms,key,mode,acousticness,danceability,energy,instrumentalness,loudness,valence
5TpaWJKnuyA4MjzAbFXSTQ,spotify:track:5TpaWJKnuyA4MjzAbFXSTQ,"""Damn!""",YoungBloodZ featuring Lil Jon,2003,46,84.038,4,298600,F#/Gb,minor,0.0149,0.772,0.724,0,-5.799,0.518
2xnVdRMaQBkRfZyefKC2ec,spotify:track:2xnVdRMaQBkRfZyefKC2ec,"""This Is the Night""",Clay Aiken,2003,47,99.037,4,212200,B,major,0.151,0.528,0.56,1.28e-06,-8.296,0.372
7vFv0yFGMJW3qVXbAd9BK9,spotify:track:7vFv0yFGMJW3qVXbAd9BK9,"""Your Body Is a Wonderland""",John Mayer,2003,48,94.01,4,249627,F,major,0.0206,0.647,0.729,0.0489,-6.251,0.687
1AEYT6VxrxXPMoQUxsY0E4,spotify:track:1AEYT6VxrxXPMoQUxsY0E4,"""Headstrong""",Trapt,2003,49,184.981,4,285570,E,minor,0.000172,0.492,0.896,2.78e-06,-5.819,0.534
5ojJNnX5ND2gMGojPd3NiO,spotify:track:5ojJNnX5ND2gMGojPd3NiO,"""In Those Jeans""",Ginuwine,2003,50,127.683,4,243307,C#/Db,major,0.508,0.691,0.541,0,-5.873,0.319
2CtCwQhY0ZLvr8L2l8Bo6e,spotify:track:2CtCwQhY0ZLvr8L2l8Bo6e,"""Stand Up""",Ludacris featuring Shawnna,2004,45,99.057,4,213760,F#/Gb,major,0.367,0.751,0.84,0,-4.855,0.801
0ZHu7jkSSrT0eK4OxuG4O5,spotify:track:0ZHu7jkSSrT0eK4OxuG4O5,"""Excuse Me Miss""",Jay-Z,2003,54,92.849,4,281240,F#/Gb,major,0.0305,0.714,0.862,0,-5.531,0.887
4ZOyH6KjomjlqCz3oFqglr,spotify:track:4ZOyH6KjomjlqCz3oFqglr,"""Jenny from the Block""",Jennifer Lopez featuring Jadakiss and Styles P,2003,55,100.002,4,187840,F#/Gb,major,0.00833,0.844,0.754,3.42e-06,-5.46,0.961
5B7XIcS5T76NJZFOHX30Io,spotify:track:5B7XIcS5T76NJZFOHX30Io,"""Are You Happy Now?""",Michelle Branch,2003,56,179.566,4,230760,G#/Ab,major,0.0039,0.484,0.827,0.00143,-5.324,0.717
5eQtR62IZ8P8qZM2pSD9Ip,spotify:track:5eQtR62IZ8P8qZM2pSD9Ip,"""Forever and for Always""",Shania Twain,2003,57,85.984,4,283000,F#/Gb,major,0.232,0.469,0.722,0,-4.806,0.529
5uj2AfrbHQREGXVxhqhvyU,spotify:track:5uj2AfrbHQREGXVxhqhvyU,"""Thoia Thoing""",R. Kelly,2003,61,85.565,4,221267,C#/Db,major,0.274,0.582,0.642,2.98e-05,-4.925,0.936
3NLrRZoMF0Lx6zTlYqeIo4,spotify:track:3NLrRZoMF0Lx6zTlYqeIo4,"""Here Without You""",3 Doors Down,2004,15,143.994,4,238733,A#/Bb,minor,0.0492,0.557,0.533,0,-6.817,0.233
6rpNe6gSkmiYW6BfSFATi5,spotify:track:6rpNe6gSkmiYW6BfSFATi5,"""Wanksta""",50 Cent,2003,63,81.033,4,219400,C#/Db,major,0.02,0.806,0.867,0,-3.538,0.904
3Gamc2D6VSlXpUcmhPUFYt,spotify:track:3Gamc2D6VSlXpUcmhPUFYt,"""My Love Is Like...Wo""",Mýa,2003,64,132.868,4,209490,E,major,0.227,0.835,0.678,6.44e-06,-6.458,0.708
6pbCkvCENw0suVGr4Ckkae,spotify:track:6pbCkvCENw0suVGr4Ckkae,"""Like Glue""",Sean Paul,2003,66,97.917,4,232507,C#/Db,major,0.0811,0.757,0.78,0,-5.038,0.59
2CVJECHIdpe8otFH0XFI4F,spotify:track:2CVJECHIdpe8otFH0XFI4F,"""My Front Porch Looking In""",Lonestar,2003,68,102.703,4,223573,F,major,0.0317,0.529,0.811,0,-5.62,0.454
7DSfv2r0Km90N97qlRTxou,spotify:track:7DSfv2r0Km90N97qlRTxou,"""Angel""",Amanda Perez,2003,69,143.735,4,217627,A,minor,0.428,0.631,0.496,1.01e-06,-8.279,0.365
16DhvbuyvJob4Q9GHNYu2n,spotify:track:16DhvbuyvJob4Q9GHNYu2n,"""She Hates Me""",Puddle of Mudd,2003,70,109.781,4,216760,E,major,0.00935,0.58,0.748,0,-5.433,0.584
6UZS3KgNc0NF13bbtQTzD6,spotify:track:6UZS3KgNc0NF13bbtQTzD6,"""The Jump Off""",Lil' Kim featuring Mr. Cheeks,2003,72,104.907,4,234093,A#/Bb,minor,0.225,0.837,0.736,0,-8.367,0.905
0sYalxPCX8OcwdYZcFzRgN,spotify:track:0sYalxPCX8OcwdYZcFzRgN,"""Intuition""",Jewel,2003,73,100.031,4,228893,G,major,0.00447,0.718,0.798,0.00629,-4.309,0.816
1p149YJfXkHkSzYp4UZUxV,spotify:track:1p149YJfXkHkSzYp4UZUxV,"""Hell Yeah""",Ginuwine featuring Baby,2003,74,87.98,4,338733,F,minor,0.0272,0.631,0.714,0,-7.259,0.653
7E2DqvnVtbIrFrL5X6YH9Q,spotify:track:7E2DqvnVtbIrFrL5X6YH9Q,"""Beer for My Horses""",Toby Keith featuring Willie Nelson,2003,75,119.005,4,204000,A#/Bb,major,0.368,0.717,0.85,0,-5.329,0.805
0FmCLEHfINGqwlyzvklNqy,spotify:track:0FmCLEHfINGqwlyzvklNqy,"""Holidae In""",Chingy featuring Ludacris and Snoop Dogg,2003,76,153.067,4,314400,G,major,0.0893,0.81,0.791,0,-5.909,0.948
6Nq5lE0CeOAAAqN4qhkbZU,spotify:track:6Nq5lE0CeOAAAqN4qhkbZU,"""Suga Suga""",Baby Bash featuring Frankie J,2004,46,82.331,4,239027,F,minor,0.688,0.662,0.748,8.43e-06,-3.041,0.535
0ieS2bue78yadTdPiyzsaO,spotify:track:0ieS2bue78yadTdPiyzsaO,"""Love of My Life (An Ode to Hip-Hop)""",Erykah Badu featuring Common,2003,78,87.412,4,337573,F,minor,0.134,0.618,0.413,0.000338,-9.311,0.462
7nXq1vaZiz7PdbfojpPjW5,spotify:track:7nXq1vaZiz7PdbfojpPjW5,"""Fighter""",Christina Aguilera,2003,79,188.899,4,245960,E,minor,0.235,0.435,0.92,0.000353,-1.357,0.45
3eBBbAEBQdr6tkUUd8gyuQ,spotify:track:3eBBbAEBQdr6tkUUd8gyuQ,"""Thugz Mansion""",2Pac,2003,80,87.908,4,247600,F,minor,0.299,0.703,0.639,0,-6.183,0.893
0BCPKOYdS2jbQ8iyB56Zns,spotify:track:0BCPKOYdS2jbQ8iyB56Zns,"""Clocks""",Coldplay,2003,81,130.969,4,307880,F,minor,0.599,0.577,0.749,0.0112,-7.215,0.261
3OQu3z3okKVmWxSXTTHak5,spotify:track:3OQu3z3okKVmWxSXTTHak5,"""Put That Woman First""",Jaheim,2003,82,78.935,4,245773,F,minor,0.492,0.649,0.536,0,-8.804,0.513
1YZBMqN8kHaaRPXpQTC3kb,spotify:track:1YZBMqN8kHaaRPXpQTC3kb,"""Rain on Me""",Ashanti,2003,83,83.701,4,297960,G#/Ab,minor,0.343,0.606,0.699,1.89e-06,-3.103,0.509
0ElpjZyX8YBiXuYcDC1Ci9,spotify:track:0ElpjZyX8YBiXuYcDC1Ci9,"""19 Somethin'""",Mark Wills,2003,84,89.938,4,200467,E,major,0.132,0.58,0.816,0,-5.165,0.814
3EZzghqykkfOB0Z8d0kTSt,spotify:track:3EZzghqykkfOB0Z8d0kTSt,"""Red Dirt Road""",Brooks & Dunn,2003,86,136.12,4,260360,F,major,0.0664,0.555,0.868,0.000117,-3.798,0.479
0r8iDf65NHgFgZOGLwj5r8,spotify:track:0r8iDf65NHgFgZOGLwj5r8,"""What Was I Thinkin'""",Dierks Bentley,2003,87,164.857,4,260827,F,minor,0.152,0.551,0.825,6.2e-06,-6.24,0.933
4vzYcDxBXAUPYDUna4BVeE,spotify:track:4vzYcDxBXAUPYDUna4BVeE,"""Flying Without Wings""",Ruben Studdard,2003,88,146.049,4,226133,G#/Ab,major,0.75,0.498,0.493,0,-7.748,0.222
3CpoeW0cZSDzIRv5z34F87,spotify:track:3CpoeW0cZSDzIRv5z34F87,"""Sing for the Moment""",Eminem,2003,89,163.961,4,339547,F,minor,0.0017,0.668,0.824,3.05e-06,-4.164,0.185
5JWuz7zukN8z9JLNm29U5K,spotify:track:5JWuz7zukN8z9JLNm29U5K,"""Have You Forgotten?""",Darryl Worley,2003,90,160.196,4,242293,G,major,0.0515,0.478,0.625,0,-5.975,0.343
208bYsadJ56km31IENM2qS,spotify:track:208bYsadJ56km31IENM2qS,"""No Shoes, No Shirt, No Problems""",Kenny Chesney,2003,91,117.925,4,209667,G,major,0.243,0.719,0.546,0.00844,-10.239,0.669
583aiqWlHXeSGDC606QZOg,spotify:track:583aiqWlHXeSGDC606QZOg,"""Come Over""",Aaliyah,2003,92,102.999,4,242360,C,minor,0.0387,0.68,0.687,0.00132,-8.44,0.317
0rBzABScu9c6D1Juislm2z,spotify:track:0rBzABScu9c6D1Juislm2z,"""Sick of Being Lonely""",Field Mob,2003,93,173.837,4,229160,G#/Ab,major,0.0016,0.692,0.921,2.05e-05,-4.853,0.856
7lrAsaTw9CTh5uSr0fvHOd,spotify:track:7lrAsaTw9CTh5uSr0fvHOd,"""Step in the Name of Love""",R. Kelly,2004,78,94.985,4,432147,C#/Db,minor,0.2,0.775,0.53,0,-6.564,0.775
2aSsF03Kllce4a1CxZzeH9,spotify:track:2aSsF03Kllce4a1CxZzeH9,"""I Want You""",Thalía featuring Fat Joe,2003,95,91.917,4,226027,C,major,0.0107,0.803,0.773,0,-3.629,0.707
3YuaBvuZqcwN3CEAyyoaei,spotify:track:3YuaBvuZqcwN3CEAyyoaei,"""Like a Stone""",Audioslave,2003,96,107.849,4,293960,G,minor,0.00797,0.614,0.568,0,-5.477,0.516
4woTEX1wYOTGDqNXuavlRC,spotify:track:4woTEX1wYOTGDqNXuavlRC,"""Superman""",Eminem,2003,98,130.027,4,350320,E,minor,0.0215,0.802,0.755,0,-3.138,0.58
4ns2xaym21aBOOUN1vaBPJ,spotify:track:4ns2xaym21aBOOUN1vaBPJ,"""Real Good Man""",Tim McGraw,2003,99,89.93,4,254600,D,major,0.00986,0.56,0.827,1.13e-05,-5.393,0.639
2fE4MbwX3QGMzNaMjGVhtw,spotify:track:2fE4MbwX3QGMzNaMjGVhtw,"""Say Yes""",Floetry,2003,100,117.901,1,268373,F,minor,0.211,0.747,0.398,1.42e-06,-12.932,0.428
5rb9QrpfcKFHM1EUbSIurX,spotify:track:5rb9QrpfcKFHM1EUbSIurX,"""Yeah!""",Usher featuring Lil Jon and Ludacris,2004,1,105.018,4,250373,D,major,0.0183,0.894,0.791,0,-4.699,0.583
7z3N2W7Xz1t2G2sAO8wFVH,spotify:track:7z3N2W7Xz1t2G2sAO8wFVH,"""Burn""",Usher,2004,2,119.928,4,231933,C#/Db,major,0.314,0.796,0.477,0,-7.161,0.685
5RTQeabDkT6ykRi5wTEVVe,spotify:track:5RTQeabDkT6ykRi5wTEVVe,"""This Love""",Maroon 5,2004,4,95.037,4,206800,F,minor,0.0642,0.698,0.882,0,-3.98,0.758
5z7mYFfhw6N6f23VwrokJD,spotify:track:5z7mYFfhw6N6f23VwrokJD,"""The Way You Move""",OutKast featuring Sleepy Brown,2004,5,125.999,4,234000,F,minor,0.126,0.871,0.597,0.000115,-4.932,0.635
77loZpT5Y5PRP1S451P9Yz,spotify:track:77loZpT5Y5PRP1S451P9Yz,"""The Reason""",Hoobastank,2004,6,82.952,4,232800,E,major,0.0129,0.472,0.671,0,-4.649,0.0681
2PpruBYCo4H7WOBJ7Q2EwM,spotify:track:2PpruBYCo4H7WOBJ7Q2EwM,"""Hey Ya!""",OutKast,2004,8,79.526,4,235213,E,minor,0.103,0.728,0.974,0.000532,-2.261,0.965
3dFwpxh2yH7C7p9BGEKLVB,spotify:track:3dFwpxh2yH7C7p9BGEKLVB,"""Goodies""",Ciara featuring Petey Pablo,2004,9,102.017,4,223000,F,minor,0.0277,0.826,0.647,1.52e-06,-6.306,0.872
2Ozc0me9PV5vlt8cokwdvI,spotify:track:2Ozc0me9PV5vlt8cokwdvI,"""Lean Back""",Terror Squad,2004,10,95.321,4,247427,C#/Db,major,0.11,0.783,0.916,0,-3.344,0.695
0jSMveIWvnhDIvzqN74Uc7,spotify:track:0jSMveIWvnhDIvzqN74Uc7,"""Tipsy""",J-Kwon,2004,11,93.02,4,243227,C,major,0.0644,0.925,0.744,0,-5.79,0.656
7wBThXx7BGZHJJ3aN3OPvv,spotify:track:7wBThXx7BGZHJJ3aN3OPvv,"""Confessions Part II""",Usher,2004,12,138.007,4,211200,C#/Db,major,0.0586,0.845,0.467,0,-7.674,0.702
6ihObRBTB8xdSH2mlERtOX,spotify:track:6ihObRBTB8xdSH2mlERtOX,"""Slow Motion""",Juvenile featuring Soulja Slim,2004,13,172.872,4,248200,C,minor,0.548,0.713,0.734,0,-4.894,0.89
4MeDnO5yA2Zi6IMlVApRci,spotify:track:4MeDnO5yA2Zi6IMlVApRci,"""Freek-a-Leek""",Petey Pablo,2004,14,104.999,4,235187,D,major,0.0744,0.756,0.691,0,-3.718,0.632
3A4cpTBPaIQdtPFb5JxtaX,spotify:track:3A4cpTBPaIQdtPFb5JxtaX,"""Slow Jamz""",Twista featuring Kanye West and Jamie Foxx,2004,16,145.115,4,316053,D,minor,0.314,0.559,0.733,0,-5.659,0.611
4PkJ7c9y1CwpuVOiJODnCZ,spotify:track:4PkJ7c9y1CwpuVOiJODnCZ,"""Someday""",Nickelback,2004,17,163.118,4,207467,B,minor,0.000616,0.455,0.858,0.000247,-5.659,0.597
0YGQ3hZcRLC5YX7o0hdmHg,spotify:track:0YGQ3hZcRLC5YX7o0hdmHg,"""Naughty Girl""",Beyoncé,2004,18,200.053,4,208573,F#/Gb,minor,0.237,0.588,0.461,1.54e-05,-8.686,0.659
4UzVcXufOhGUwF56HT7b8M,spotify:track:4UzVcXufOhGUwF56HT7b8M,"""My Immortal""",Evanescence,2004,19,79.012,4,262533,A,major,0.863,0.19,0.265,0,-9.206,0.101
4s0o8TJHfX9LLHa0umnOzT,spotify:track:4s0o8TJHfX9LLHa0umnOzT,"""Sunshine""",Lil' Flip featuring Lea,2004,20,93.961,4,225173,C,major,0.0248,0.814,0.387,0,-9.867,0.792
3IrkbGQCoEPAkzJ0Tkv8nm,spotify:track:3IrkbGQCoEPAkzJ0Tkv8nm,"""Dirt Off Your Shoulder""",Jay-Z,2004,21,163.969,4,245173,C#/Db,major,0.0321,0.78,0.657,2.56e-06,-7.149,0.648
2ndnVdR8si7CW9T8vJRHyW,spotify:track:2ndnVdR8si7CW9T8vJRHyW,"""Move Ya Body""",Nina Sky,2004,22,121.057,4,232000,B,minor,0.0202,0.87,0.712,0.000331,-6.313,0.877
4L55p6txv9vuCWhpNnY6eY,spotify:track:4L55p6txv9vuCWhpNnY6eY,"""Dip It Low""",Christina Milian,2004,23,169.116,4,201000,B,minor,0.0122,0.754,0.718,0.000111,-4.209,0.576
68vgtRHr7iZHpzGpon6Jlo,spotify:track:68vgtRHr7iZHpzGpon6Jlo,"""My Boo""",Usher and Alicia Keys,2004,24,86.412,4,223440,F,major,0.257,0.662,0.507,0,-8.238,0.676
0UNTBB02C1aB55Fu4H63qd,spotify:track:0UNTBB02C1aB55Fu4H63qd,"""One Call Away""",Chingy featuring J-Weav,2004,25,162.519,4,276800,E,minor,0.0918,0.765,0.821,0,-5.926,0.962
6XsT5UGfpaFeHQf5LRIy4W,spotify:track:6XsT5UGfpaFeHQf5LRIy4W,"""Me, Myself and I""",Beyoncé,2004,26,83.61,4,301133,C#/Db,major,0.226,0.75,0.458,3.25e-05,-9.092,0.536
0RmXtDH1cBMGImRrmn5xL6,spotify:track:0RmXtDH1cBMGImRrmn5xL6,"""Turn Me On""",Kevin Lyttle,2004,27,106.279,4,192107,A,major,0.0405,0.677,0.682,0,-6.879,0.875
4PzPvpE63ttEbKyMDRWB6q,spotify:track:4PzPvpE63ttEbKyMDRWB6q,"""The First Cut Is the Deepest""",Sheryl Crow,2004,28,78.86,4,230973,D,major,0.759,0.638,0.336,0,-7.52,0.567
1NAyvpW70a9lxY0YlLWFV4,spotify:track:1NAyvpW70a9lxY0YlLWFV4,"""My Place""",Nelly featuring Jaheim,2004,30,163.153,4,336507,C#/Db,minor,0.0498,0.6,0.641,1.49e-06,-4.237,0.642
2tOZtdbkAMQASWokLvSlzj,spotify:track:2tOZtdbkAMQASWokLvSlzj,"""Overnight Celebrity""",Twista,2004,31,134.199,4,233360,A#/Bb,minor,0.182,0.828,0.792,0,-5.435,0.777
4hHXhCRSnOKd6nMGaivmD0,spotify:track:4hHXhCRSnOKd6nMGaivmD0,"""Hotel""",Cassidy featuring R. Kelly,2004,32,91.259,4,247040,C,major,0.118,0.68,0.659,0,-6.855,0.411
2nLtzopw4rPReszdYBJU6h,spotify:track:2nLtzopw4rPReszdYBJU6h,"""Numb""",Linkin Park,2004,33,110.018,4,185587,A,major,0.0046,0.496,0.863,0,-4.153,0.243
5dxHF4lrDimKqnI3GaZUmC,spotify:track:5dxHF4lrDimKqnI3GaZUmC,"""Diary""",Alicia Keys featuring Tony! Toni! Toné!,2004,34,127.932,4,284160,G#/Ab,minor,0.559,0.664,0.465,0.00174,-9.711,0.281
1Gkstaf4YxlimwaIawjI4B,spotify:track:1Gkstaf4YxlimwaIawjI4B,"""She Will Be Loved""",Maroon 5,2004,35,102.049,4,257987,C,minor,0.0544,0.7,0.719,0,-5.366,0.554
3adnLFXKO5rC1lhUNSeg3N,spotify:track:3adnLFXKO5rC1lhUNSeg3N,"""White Flag""",Dido,2004,36,170.111,4,240600,F,major,0.306,0.509,0.538,5.03e-06,-6.835,0.284
2mQ1RBK7s87mdPCzh97RSH,spotify:track:2mQ1RBK7s87mdPCzh97RSH,"""Heaven""",Los Lonely Boys,2004,37,91.91,4,227347,F#/Gb,major,0.378,0.664,0.862,4.19e-06,-5.403,0.782
2fOxxLz9JVe53itq6pfBak,spotify:track:2fOxxLz9JVe53itq6pfBak,"""It's My Life""",No Doubt,2004,38,126.316,4,225867,G#/Ab,minor,0.00264,0.606,0.75,0.000788,-4.535,0.771
7yXibbAYi4to5oQTeO738f,spotify:track:7yXibbAYi4to5oQTeO738f,"""Pieces of Me""",Ashlee Simpson,2004,39,87.183,4,217440,D,major,0.0584,0.532,0.807,0,-4.301,0.759
6nIcGJK6Pj1ThzC6r8O8hA,spotify:track:6nIcGJK6Pj1ThzC6r8O8hA,"""Leave (Get Out)""",JoJo,2004,40,87.098,4,239560,D,minor,0.039,0.491,0.73,0,-4.399,0.461
2s0ouHqJebHfiQ6C1GUFJd,spotify:track:2s0ouHqJebHfiQ6C1GUFJd,"""Milkshake""",Kelis,2004,41,112.997,4,182627,C#/Db,major,0.00862,0.891,0.77,0.0315,-6.124,0.819
2T8hXV9LUZMDBKR5RALGEa,spotify:track:2T8hXV9LUZMDBKR5RALGEa,"""Splash Waterfalls""",Ludacris,2004,42,145.894,4,290760,B,major,0.101,0.734,0.846,0,-6.102,0.702
5g1vtHqi9uV7xtYeCcFOBx,spotify:track:5g1vtHqi9uV7xtYeCcFOBx,"""Jesus Walks""",Kanye West,2004,43,87.312,4,193733,D#/Eb,minor,0.614,0.637,0.834,0,-4.686,0.715
0lDJSi7ADN6Lq6cuVk95gm,spotify:track:0lDJSi7ADN6Lq6cuVk95gm,"""Locked Up""",Akon featuring Styles P,2004,44,89.971,4,234907,G,major,0.0234,0.82,0.572,0,-4.426,0.376
5SkRLpaGtvYPhw02vZhQQ9,spotify:track:5SkRLpaGtvYPhw02vZhQQ9,"""All Falls Down""",Kanye West featuring Syleena Johnson,2004,47,91.03,4,223507,G#/Ab,minor,0.149,0.657,0.734,0,-4.832,0.434
6I9VzXrHxO9rA9A5euc8Ak,spotify:track:6I9VzXrHxO9rA9A5euc8Ak,"""Toxic""",Britney Spears,2004,48,143.04,4,198800,F,minor,0.0249,0.774,0.838,0.025,-3.914,0.924
4Kd0FzFpOgIGxlBl4HXuFn,spotify:track:4Kd0FzFpOgIGxlBl4HXuFn,"""Salt Shaker""",Ying Yang Twins featuring Lil Jon & the East Side Boyz,2004,49,101.965,4,252440,B,major,0.0509,0.884,0.697,0,-6.022,0.322
7pNJ1T9TGbVbNHKaLhhPri,spotify:track:7pNJ1T9TGbVbNHKaLhhPri,"""With You""",Jessica Simpson,2004,50,94.487,4,191827,C,major,0.0923,0.553,0.756,0,-4.583,0.605
2md2i5QvelRFnafpnd6LOg,spotify:track:2md2i5QvelRFnafpnd6LOg,"""Meant to Live""",Switchfoot,2004,51,151.551,4,201373,D,major,0.00575,0.397,0.903,1.6e-06,-4.577,0.556
4MMqj7HaLL8BphbBZnlsdq,spotify:track:4MMqj7HaLL8BphbBZnlsdq,"""I Like That""","Houston featuring Chingy, Nate Dogg and I-20",2004,52,106.997,4,236520,A#/Bb,minor,0.0154,0.797,0.502,0,-3.925,0.385
2u34ZVPVlr7hfN7vDr1512,spotify:track:2u34ZVPVlr7hfN7vDr1512,"""Sorry 2004""",Ruben Studdard,2004,53,129.964,4,261867,A,major,0.076,0.721,0.472,0,-7.574,0.462
6sqNctd7MlJoKDOxPVCAvU,spotify:track:6sqNctd7MlJoKDOxPVCAvU,"""My Happy Ending""",Avril Lavigne,2004,54,170.229,4,242413,D,major,0.00136,0.414,0.936,0,-2.407,0.74
0B2ZuTLZnWQ6gz8RlNwBu1,spotify:track:0B2ZuTLZnWQ6gz8RlNwBu1,"""On Fire""",Lloyd Banks,2004,55,94.857,4,187280,G#/Ab,major,0.0923,0.759,0.825,0.00057,-4.289,0.429
6bUNEbXT7HovLW6BgPCBsb,spotify:track:6bUNEbXT7HovLW6BgPCBsb,"""Roses""",Outkast,2004,56,108.97,4,369573,C,major,0.0481,0.751,0.708,1.83e-05,-5.645,0.509
06ZDLodo1UDVavc3MXREZ3,spotify:track:06ZDLodo1UDVavc3MXREZ3,"""Walked Outta Heaven""",Jagged Edge,2004,57,120.129,4,270880,A#/Bb,major,0.573,0.67,0.616,0,-6.123,0.523
4dvQg9sD8k9y4qiEURuj8v,spotify:track:4dvQg9sD8k9y4qiEURuj8v,"""Lose My Breath""",Destiny's Child,2004,58,119.011,4,242013,C#/Db,major,0.00727,0.814,0.899,0.219,-5.958,0.545
4XHQyvbrBsQaaBUW1VvmsL,spotify:track:4XHQyvbrBsQaaBUW1VvmsL,"""My Band""",D12,2004,59,120.014,4,298773,C#/Db,minor,0.497,0.851,0.849,2.05e-06,-3.383,0.844
4mmkhcEm1Ljy1U9nwtsxUo,spotify:track:4mmkhcEm1Ljy1U9nwtsxUo,"""Through the Wire""",Kanye West,2004,61,83.089,4,221227,G,major,0.00865,0.571,0.739,5.21e-06,-6.11,0.66
58LflM1owDAzQkYIL7ayCX,spotify:track:58LflM1owDAzQkYIL7ayCX,"""Why?""",Jadakiss,2004,62,168.417,4,240000,C#/Db,minor,0.0164,0.602,0.938,0,-3.378,0.562
6cR1U61DMpYbS2TtNTlSvo,spotify:track:6cR1U61DMpYbS2TtNTlSvo,"""Read Your Mind""",Avant featuring Snoop Dogg,2004,64,73.108,4,263507,G#/Ab,minor,0.291,0.755,0.381,5.13e-06,-6.696,0.695
0SNjcUzVxirGHskSqLNVqG,spotify:track:0SNjcUzVxirGHskSqLNVqG,"""Game Over (Flip)""",Lil' Flip,2004,65,160.039,4,232427,C#/Db,major,0.00291,0.83,0.577,1.24e-06,-8.694,0.665
2BepFzUWfczDk68DXj10w3,spotify:track:2BepFzUWfczDk68DXj10w3,"""One Thing""",Finger Eleven,2004,66,151.991,4,279573,C#/Db,major,0.447,0.588,0.555,0,-9.401,0.445
1GIN41bLhiKeEPeC2vXH8i,spotify:track:1GIN41bLhiKeEPeC2vXH8i,"""Headsprung""",LL Cool J,2004,67,99.916,4,267320,C,major,0.0114,0.718,0.786,2.5e-05,-5.76,0.465
2NBQmPrOEEjA8VbeWOQGxO,spotify:track:2NBQmPrOEEjA8VbeWOQGxO,"""Drop It Like It's Hot""",Snoop Dogg featuring Pharrell,2005,23,91.979,4,266067,C#/Db,major,0.19,0.888,0.632,0,-3.872,0.662
1GwVi2ceNb8dMFA3DZGnnY,spotify:track:1GwVi2ceNb8dMFA3DZGnnY,"""On the Way Down""",Ryan Cabrera,2004,73,95.199,4,212045,C#/Db,major,0.00184,0.5,0.845,0,-5.015,0.539
61Qhe2mHSLhUE04QeK4lkD,spotify:track:61Qhe2mHSLhUE04QeK4lkD,"""Breakaway""",Kelly Clarkson,2005,27,159.958,3,237000,A,minor,0.0298,0.446,0.701,8.89e-06,-4.179,0.394
305WCRhhS10XUcH6AEwZk6,spotify:track:305WCRhhS10XUcH6AEwZk6,"""Are You Gonna Be My Girl""",Jet,2004,76,105.046,4,213800,D,major,0.00148,0.613,0.953,0.000582,-3.435,0.537
2lFlveK1y13WWp3vnQtrr3,spotify:track:2lFlveK1y13WWp3vnQtrr3,"""100 Years""",Five for Fighting,2004,77,120.507,4,244600,G,major,0.544,0.643,0.569,2.17e-05,-7.459,0.275
6n8TMVyFKoUmDc4apxceRD,spotify:track:6n8TMVyFKoUmDc4apxceRD,"""Breaking the Habit""",Linkin Park,2004,79,100.021,4,196907,E,minor,0.108,0.579,0.849,0,-5.218,0.581
1T1ZUKX4X87tVLaBGjwFv4,spotify:track:1T1ZUKX4X87tVLaBGjwFv4,"""Gigolo""",Nick Cannon featuring R. Kelly,2004,80,93.001,4,237840,E,minor,0.273,0.896,0.552,0,-6.11,0.657
7B1QliUMZv7gSTUGAfMRRD,spotify:track:7B1QliUMZv7gSTUGAfMRRD,"""Live Like You Were Dying""",Tim McGraw,2004,81,159.929,4,300333,G,major,0.492,0.416,0.546,0,-7.728,0.418
1nCSr7oGeUv7sUEoYuAJFF,spotify:track:1nCSr7oGeUv7sUEoYuAJFF,"""Remember When""",Alan Jackson,2004,82,125.59,4,271280,D,major,0.709,0.558,0.314,0.000319,-10.623,0.267
0dRhSF9LV0HR8Jwd3MMMKJ,spotify:track:0dRhSF9LV0HR8Jwd3MMMKJ,"""Everytime""",Britney Spears,2004,83,109.599,4,230307,D#/Eb,major,0.966,0.398,0.284,8.57e-05,-12.852,0.114
7lurcq2Yw96B1K0KOJAHxg,spotify:track:7lurcq2Yw96B1K0KOJAHxg,"""Southside""",Lloyd featuring Ashanti,2004,84,75.007,3,277840,A,minor,0.377,0.688,0.404,0,-9.481,0.448
746nPV2NXSoxW3imGpG8gk,spotify:track:746nPV2NXSoxW3imGpG8gk,"""Dude""",Beenie Man,2004,85,93.938,4,255360,F,major,0.123,0.616,0.71,0,-7.05,0.945
1dHJETCn2X1R1YwVlMvSza,spotify:track:1dHJETCn2X1R1YwVlMvSza,"""Wanna Get to Know You""",G-Unit featuring Joe,2004,86,76.91,1,265027,A#/Bb,minor,0.106,0.513,0.826,0,-3.651,0.889
6Pag4ElNe0Cfdn7kNmgzEH,spotify:track:6Pag4ElNe0Cfdn7kNmgzEH,"""Let's Get It Started""",The Black Eyed Peas,2004,88,105.008,4,246560,D,major,0.000612,0.85,0.477,0.0116,-10.82,0.764
5vLonpxn4VN0A8GtQOBSG0,spotify:track:5vLonpxn4VN0A8GtQOBSG0,"""When the Sun Goes Down""",Kenny Chesney featuring Uncle Kracker,2004,89,104.945,4,290560,A,major,0.0432,0.798,0.741,3e-06,-6.802,0.708
0oVWPlnK5eAqnJCVB0FvpP,spotify:track:0oVWPlnK5eAqnJCVB0FvpP,"""American Soldier""",Toby Keith,2004,90,82.006,4,263333,A,major,0.193,0.565,0.541,3.45e-06,-8.426,0.226
